# OpenSignals Text File Format. Version 1
# {"98:D3:81:FD:6D:86": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:81:FD:6D:86", "device connection": "BTH98:D3:81:FD:6D:86", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-9-8", "time": "10:13:11.777", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	590	
1	0	0	0	0	385	
2	0	0	0	0	625	
3	0	0	0	0	548	
4	0	0	0	0	391	
5	0	0	0	0	591	
6	0	0	0	0	385	
7	0	0	0	0	625	
8	0	0	0	0	547	
9	0	0	0	0	387	
10	0	0	0	0	593	
11	0	0	0	0	392	
12	0	0	0	0	628	
13	0	0	0	0	548	
14	0	0	0	0	390	
15	0	0	0	0	588	
0	0	0	0	0	390	
1	0	0	0	0	627	
2	0	0	0	0	547	
3	0	0	0	0	389	
4	0	0	0	0	588	
5	0	0	0	0	396	
6	0	0	0	0	626	
7	0	0	0	0	548	
8	0	0	0	0	389	
9	0	0	0	0	602	
10	0	0	0	0	372	
11	0	0	0	0	629	
12	0	0	0	0	546	
13	0	0	0	0	391	
14	0	0	0	0	596	
15	0	0	0	0	375	
0	0	0	0	0	628	
1	0	0	0	0	548	
2	0	0	0	0	384	
3	0	0	0	0	593	
4	0	0	0	0	384	
5	0	0	0	0	629	
6	0	0	0	0	547	
7	0	0	0	0	390	
8	0	0	0	0	595	
9	0	0	0	0	373	
10	0	0	0	0	628	
11	0	0	0	0	546	
12	0	0	0	0	391	
13	0	0	0	0	597	
14	0	0	0	0	375	
15	0	0	0	0	624	
0	0	0	0	0	544	
1	0	0	0	0	392	
2	0	0	0	0	598	
3	0	0	0	0	373	
4	0	0	0	0	628	
5	0	0	0	0	549	
6	0	0	0	0	386	
7	0	0	0	0	592	
8	0	0	0	0	382	
9	0	0	0	0	636	
10	0	0	0	0	546	
11	0	0	0	0	394	
12	0	0	0	0	587	
13	0	0	0	0	384	
14	0	0	0	0	622	
15	0	0	0	0	543	
0	0	0	0	0	397	
1	0	0	0	0	591	
2	0	0	0	0	388	
3	0	0	0	0	623	
4	0	0	0	0	540	
5	0	0	0	0	406	
6	0	0	0	0	590	
7	0	0	0	0	380	
8	0	0	0	0	622	
9	0	0	0	0	545	
10	0	0	0	0	401	
11	0	0	0	0	591	
12	0	0	0	0	378	
13	0	0	0	0	622	
14	0	0	0	0	544	
15	0	0	0	0	400	
0	0	0	0	0	587	
1	0	0	0	0	382	
2	0	0	0	0	624	
3	0	0	0	0	545	
4	0	0	0	0	400	
5	0	0	0	0	590	
6	0	0	0	0	384	
7	0	0	0	0	618	
8	0	0	0	0	544	
9	0	0	0	0	400	
10	0	0	0	0	590	
11	0	0	0	0	382	
12	0	0	0	0	622	
13	0	0	0	0	545	
14	0	0	0	0	397	
15	0	0	0	0	588	
0	0	0	0	0	375	
1	0	0	0	0	625	
2	0	0	0	0	543	
3	0	0	0	0	402	
4	0	0	0	0	588	
5	0	0	0	0	391	
6	0	0	0	0	624	
7	0	0	0	0	542	
8	0	0	0	0	404	
9	0	0	0	0	590	
10	0	0	0	0	386	
11	0	0	0	0	623	
12	0	0	0	0	543	
13	0	0	0	0	404	
14	0	0	0	0	586	
15	0	0	0	0	380	
0	0	0	0	0	624	
1	0	0	0	0	543	
2	0	0	0	0	402	
3	0	0	0	0	588	
4	0	0	0	0	381	
5	0	0	0	0	625	
6	0	0	0	0	545	
7	0	0	0	0	402	
8	0	0	0	0	585	
9	0	0	0	0	386	
10	0	0	0	0	623	
11	0	0	0	0	543	
12	0	0	0	0	401	
13	0	0	0	0	586	
14	0	0	0	0	384	
15	0	0	0	0	624	
0	0	0	0	0	543	
1	0	0	0	0	401	
2	0	0	0	0	582	
3	0	0	0	0	384	
4	0	0	0	0	625	
5	0	0	0	0	540	
6	0	0	0	0	403	
7	0	0	0	0	583	
8	0	0	0	0	384	
9	0	0	0	0	625	
10	0	0	0	0	543	
11	0	0	0	0	403	
12	0	0	0	0	588	
13	0	0	0	0	381	
14	0	0	0	0	625	
15	0	0	0	0	541	
0	0	0	0	0	404	
1	0	0	0	0	586	
2	0	0	0	0	385	
3	0	0	0	0	625	
4	0	0	0	0	543	
5	0	0	0	0	404	
6	0	0	0	0	583	
7	0	0	0	0	385	
8	0	0	0	0	631	
9	0	0	0	0	540	
10	0	0	0	0	404	
11	0	0	0	0	583	
12	0	0	0	0	391	
13	0	0	0	0	626	
14	0	0	0	0	542	
15	0	0	0	0	404	
0	0	0	0	0	583	
1	0	0	0	0	385	
2	0	0	0	0	629	
3	0	0	0	0	545	
4	0	0	0	0	406	
5	0	0	0	0	583	
6	0	0	0	0	388	
7	0	0	0	0	627	
8	0	0	0	0	544	
9	0	0	0	0	406	
10	0	0	0	0	594	
11	0	0	0	0	381	
12	0	0	0	0	626	
13	0	0	0	0	538	
14	0	0	0	0	407	
15	0	0	0	0	587	
0	0	0	0	0	381	
1	0	0	0	0	620	
2	0	0	0	0	543	
3	0	0	0	0	407	
4	0	0	0	0	583	
5	0	0	0	0	391	
6	0	0	0	0	625	
7	0	0	0	0	544	
8	0	0	0	0	407	
9	0	0	0	0	596	
10	0	0	0	0	386	
11	0	0	0	0	622	
12	0	0	0	0	540	
13	0	0	0	0	408	
14	0	0	0	0	584	
15	0	0	0	0	379	
0	0	0	0	0	624	
1	0	0	0	0	540	
2	0	0	0	0	411	
3	0	0	0	0	584	
4	0	0	0	0	383	
5	0	0	0	0	625	
6	0	0	0	0	542	
7	0	0	0	0	407	
8	0	0	0	0	583	
9	0	0	0	0	384	
10	0	0	0	0	627	
11	0	0	0	0	539	
12	0	0	0	0	404	
13	0	0	0	0	588	
14	0	0	0	0	381	
15	0	0	0	0	620	
0	0	0	0	0	542	
1	0	0	0	0	413	
2	0	0	0	0	590	
3	0	0	0	0	381	
4	0	0	0	0	624	
5	0	0	0	0	540	
6	0	0	0	0	414	
7	0	0	0	0	587	
8	0	0	0	0	381	
9	0	0	0	0	624	
10	0	0	0	0	536	
11	0	0	0	0	417	
12	0	0	0	0	584	
13	0	0	0	0	405	
14	0	0	0	0	600	
15	0	0	0	0	540	
0	0	0	0	0	416	
1	0	0	0	0	572	
2	0	0	0	0	404	
3	0	0	0	0	599	
4	0	0	0	0	539	
5	0	0	0	0	419	
6	0	0	0	0	575	
7	0	0	0	0	407	
8	0	0	0	0	608	
9	0	0	0	0	551	
10	0	0	0	0	409	
11	0	0	0	0	575	
12	0	0	0	0	407	
13	0	0	0	0	591	
14	0	0	0	0	547	
15	0	0	0	0	415	
0	0	0	0	0	572	
1	0	0	0	0	422	
2	0	0	0	0	605	
3	0	0	0	0	537	
4	0	0	0	0	409	
5	0	0	0	0	574	
6	0	0	0	0	403	
7	0	0	0	0	601	
8	0	0	0	0	543	
9	0	0	0	0	415	
10	0	0	0	0	577	
11	0	0	0	0	405	
12	0	0	0	0	584	
13	0	0	0	0	534	
14	0	0	0	0	419	
15	0	0	0	0	571	
0	0	0	0	0	401	
1	0	0	0	0	611	
2	0	0	0	0	527	
3	0	0	0	0	454	
4	0	0	0	0	558	
5	0	0	0	0	406	
6	0	0	0	0	569	
7	0	0	0	0	527	
8	0	0	0	0	445	
9	0	0	0	0	579	
10	0	0	0	0	425	
11	0	0	0	0	593	
12	0	0	0	0	526	
13	0	0	0	0	410	
14	0	0	0	0	562	
15	0	0	0	0	428	
0	0	0	0	0	591	
1	0	0	0	0	518	
2	0	0	0	0	467	
3	0	0	0	0	550	
4	0	0	0	0	412	
5	0	0	0	0	596	
6	0	0	0	0	484	
7	0	0	0	0	466	
8	0	0	0	0	535	
9	0	0	0	0	427	
10	0	0	0	0	594	
11	0	0	0	0	496	
12	0	0	0	0	480	
13	0	0	0	0	536	
14	0	0	0	0	419	
15	0	0	0	0	596	
0	0	0	0	0	498	
1	0	0	0	0	470	
2	0	0	0	0	546	
3	0	0	0	0	414	
4	0	0	0	0	590	
5	0	0	0	0	493	
6	0	0	0	0	481	
7	0	0	0	0	547	
8	0	0	0	0	412	
9	0	0	0	0	563	
10	0	0	0	0	500	
11	0	0	0	0	476	
12	0	0	0	0	547	
13	0	0	0	0	422	
14	0	0	0	0	607	
15	0	0	0	0	498	
0	0	0	0	0	471	
1	0	0	0	0	555	
2	0	0	0	0	412	
3	0	0	0	0	582	
4	0	0	0	0	520	
5	0	0	0	0	461	
6	0	0	0	0	566	
7	0	0	0	0	475	
8	0	0	0	0	546	
9	0	0	0	0	522	
10	0	0	0	0	457	
11	0	0	0	0	551	
12	0	0	0	0	447	
13	0	0	0	0	535	
14	0	0	0	0	535	
15	0	0	0	0	464	
0	0	0	0	0	548	
1	0	0	0	0	450	
2	0	0	0	0	528	
3	0	0	0	0	518	
4	0	0	0	0	463	
5	0	0	0	0	538	
6	0	0	0	0	455	
7	0	0	0	0	567	
8	0	0	0	0	551	
9	0	0	0	0	413	
10	0	0	0	0	544	
11	0	0	0	0	447	
12	0	0	0	0	571	
13	0	0	0	0	547	
14	0	0	0	0	413	
15	0	0	0	0	563	
0	0	0	0	0	432	
1	0	0	0	0	577	
2	0	0	0	0	546	
3	0	0	0	0	407	
4	0	0	0	0	559	
5	0	0	0	0	433	
6	0	0	0	0	570	
7	0	0	0	0	547	
8	0	0	0	0	406	
9	0	0	0	0	562	
10	0	0	0	0	436	
11	0	0	0	0	574	
12	0	0	0	0	543	
13	0	0	0	0	403	
14	0	0	0	0	563	
15	0	0	0	0	435	
0	0	0	0	0	570	
1	0	0	0	0	545	
2	0	0	0	0	409	
3	0	0	0	0	565	
4	0	0	0	0	427	
5	0	0	0	0	575	
6	0	0	0	0	549	
7	0	0	0	0	403	
8	0	0	0	0	569	
9	0	0	0	0	428	
10	0	0	0	0	577	
11	0	0	0	0	552	
12	0	0	0	0	397	
13	0	0	0	0	572	
14	0	0	0	0	428	
15	0	0	0	0	577	
0	0	0	0	0	554	
1	0	0	0	0	399	
2	0	0	0	0	573	
3	0	0	0	0	431	
4	0	0	0	0	574	
5	0	0	0	0	556	
6	0	0	0	0	399	
7	0	0	0	0	568	
8	0	0	0	0	423	
9	0	0	0	0	577	
10	0	0	0	0	557	
